id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2775619,1,2016-01-09 23:04:27,2016-01-09 23:19:51,2,-73.98694610595702,40.74774932861328,-73.97908782958984,40.78717422485352,N,924
id0779024,2,2016-05-17 17:32:23,2016-05-17 17:46:56,1,-73.9604263305664,40.77862548828125,-73.96560668945312,40.8055076599121,N,873
id2225999,2,2016-03-17 02:11:38,2016-03-17 02:22:37,2,-73.98839569091797,40.72880935668945,-74.00284576416014,40.74954223632813,N,659
id1001293,1,2016-05-07 01:40:15,2016-05-07 01:41:39,1,-73.97775268554686,40.7457389831543,-73.98106384277344,40.747047424316406,N,84
id2897593,2,2016-06-04 17:49:00,2016-06-04 18:01:54,1,-73.96279907226562,40.794429779052734,-73.97798156738281,40.78047180175781,N,774
id0320308,2,2016-05-10 19:15:25,2016-05-10 19:25:24,1,-73.9543228149414,40.78990173339844,-73.954345703125,40.77642059326172,N,599
id0654976,2,2016-05-21 14:35:19,2016-05-21 14:38:04,1,-73.97238922119139,40.79413986206055,-73.97782135009766,40.78704833984375,N,165
id1378596,2,2016-02-19 18:00:42,2016-02-19 18:07:29,1,-73.97833251953125,40.741600036621094,-73.98966217041014,40.73833847045898,N,407
id3783986,1,2016-06-24 23:16:30,2016-06-24 23:25:39,1,-74.003173828125,40.73298645019531,-74.00804138183594,40.711185455322266,N,549
id3609969,2,2016-02-20 16:13:17,2016-02-20 16:18:29,6,-74.00275421142578,40.7395896911621,-74.00265502929686,40.75041580200195,N,312
id0701532,1,2016-03-17 09:14:02,2016-03-17 09:42:52,1,-73.9608383178711,40.774757385253906,-73.97061157226562,40.75882339477539,N,1730
id3887413,2,2016-05-02 08:43:40,2016-05-02 09:07:16,1,-73.9582290649414,40.76469039916992,-74.0010986328125,40.714691162109375,N,1416
id0108955,1,2016-05-07 14:53:37,2016-05-07 15:03:30,4,-73.98527526855469,40.758243560791016,-74.00197601318358,40.73824691772461,N,593
id3275625,2,2016-03-18 10:28:22,2016-03-18 10:40:50,2,-73.98198699951173,40.77258682250977,-73.97193908691406,40.76605987548828,N,748
id3200728,2,2016-03-03 10:14:57,2016-03-03 10:32:51,1,-73.99588012695312,40.75918960571289,-73.97987365722656,40.75278091430664,N,1074
id0965307,2,2016-04-01 02:46:25,2016-04-01 02:52:56,1,-73.98606109619139,40.747161865234375,-73.98027038574219,40.73514938354492,N,391
id0422722,2,2016-05-11 13:49:33,2016-05-11 14:12:31,6,-74.01280975341797,40.70817947387695,-73.98497772216798,40.742088317871094,N,1378
id0020892,1,2016-05-18 11:50:47,2016-05-18 12:14:36,1,-73.97805023193358,40.754093170166016,-73.98485565185547,40.774192810058594,N,1429
id2778242,1,2016-02-13 10:27:22,2016-02-13 10:33:41,1,-73.99083709716798,40.75569915771485,-73.97616577148438,40.76387023925781,N,379
id0851262,1,2016-02-04 14:54:24,2016-02-04 15:06:26,1,-73.97095489501955,40.74805450439453,-73.98865509033203,40.75638198852539,N,722
id3741701,2,2016-06-26 14:03:08,2016-06-26 14:48:25,1,-73.8728790283203,40.77420043945313,-73.99579620361328,40.76435089111328,N,2717
id2512157,1,2016-05-23 07:50:34,2016-05-23 08:05:07,1,-73.98030853271484,40.78155899047852,-73.95867156982422,40.77833938598633,N,873
id1732495,2,2016-06-17 21:06:43,2016-06-17 21:26:23,2,-73.87088775634766,40.77381134033203,-73.8360366821289,40.70547866821289,N,1180
id2742829,2,2016-03-11 23:23:52,2016-03-11 23:27:34,2,-74.0090103149414,40.71863174438477,-74.01075744628906,40.71749114990234,N,222
id1647735,2,2016-06-04 21:58:59,2016-06-04 22:13:13,1,-73.93978118896483,40.7900505065918,-73.9163818359375,40.841957092285156,N,854
id2657420,1,2016-01-23 00:06:25,2016-01-23 00:27:55,1,-73.9821014404297,40.74590301513672,-73.99384307861328,40.683250427246094,N,1290
id1221003,2,2016-05-22 14:00:13,2016-05-22 14:03:49,2,-73.96476745605469,40.75566864013672,-73.9661865234375,40.762001037597656,N,216
id2930554,2,2016-04-20 11:28:49,2016-04-20 11:37:36,1,-73.97937774658203,40.76713180541992,-73.97219085693358,40.78131866455078,N,527
id2870933,2,2016-04-01 00:19:25,2016-04-01 00:22:39,2,-74.0028076171875,40.72358703613281,-73.99976348876955,40.73041534423828,N,194
id3129935,1,2016-02-16 13:48:52,2016-02-16 14:00:29,2,-73.9491195678711,40.78525924682617,-73.9469451904297,40.795745849609375,N,697
id0217206,2,2016-03-24 21:47:04,2016-03-24 21:56:07,1,-73.97509765625,40.754638671875,-73.9955520629883,40.73588943481445,N,543
id0249249,1,2016-01-20 01:22:11,2016-01-20 01:25:42,1,-73.9846954345703,40.75846862792969,-73.99248504638672,40.74494552612305,N,211
id3129705,2,2016-01-06 00:20:48,2016-01-06 00:24:43,1,-73.97271728515625,40.7493896484375,-73.9671173095703,40.75661849975585,N,235
id1556806,1,2016-02-03 07:23:38,2016-02-03 07:35:43,1,-73.98731994628906,40.76850509643555,-73.97409057617188,40.75982666015625,N,725
id2823249,2,2016-04-12 19:57:30,2016-04-12 20:10:34,1,-73.98505401611328,40.75328063964844,-73.99092102050781,40.77091598510742,N,784
id1937747,2,2016-03-08 07:36:06,2016-03-08 07:40:08,6,-73.99313354492188,40.76785659790039,-73.98301696777342,40.76774597167969,N,242
id1175263,1,2016-04-16 17:17:56,2016-04-16 17:29:43,1,-73.97830963134766,40.75347137451172,-73.99158477783203,40.75004196166992,N,707
id1999486,1,2016-05-22 15:55:22,2016-05-22 16:05:45,2,-73.98224639892578,40.7622184753418,-73.9957504272461,40.74399185180664,N,623
id1503926,1,2016-02-11 21:10:20,2016-02-11 21:23:07,1,-73.99717712402342,40.722015380859375,-73.96521759033203,40.716880798339844,N,767
id3885431,1,2016-03-02 23:41:50,2016-03-03 00:10:43,2,-73.78826141357422,40.647361755371094,-74.0074462890625,40.57719039916992,N,1733
id2116614,2,2016-04-04 19:14:50,2016-04-04 19:17:40,1,-73.97509765625,40.76512145996094,-73.9707489013672,40.760589599609375,N,170
id0704699,1,2016-02-16 15:51:08,2016-02-16 16:01:14,1,-73.9910430908203,40.74491500854492,-73.97962188720702,40.76060485839844,N,606
id0909228,1,2016-05-08 15:02:28,2016-05-08 15:17:54,1,-73.98851013183594,40.74293518066406,-74.0106201171875,40.72350692749024,Y,926
id0846940,2,2016-05-09 14:07:50,2016-05-09 14:32:38,1,-74.00293731689453,40.72832107543945,-73.97522735595702,40.7445182800293,N,1488
id2584470,1,2016-06-10 00:51:41,2016-06-10 01:07:31,1,-74.0003890991211,40.732421875,-73.9554443359375,40.76574325561523,N,950
id1936858,1,2016-02-02 18:16:05,2016-02-02 18:18:47,1,-73.96829223632812,40.79678726196289,-73.9622573852539,40.802261352539055,N,162
id2702727,1,2016-03-04 19:58:36,2016-03-04 20:07:52,1,-74.00677490234375,40.71618270874024,-73.9925308227539,40.72407150268555,N,556
id1074936,1,2016-05-29 23:55:03,2016-05-30 00:00:21,1,-73.971923828125,40.74735641479492,-73.97999572753906,40.73352432250977,N,318
id1613182,2,2016-02-25 21:36:30,2016-02-25 21:56:09,1,-74.00566864013672,40.7177963256836,-73.97205352783203,40.7473258972168,N,1179
id2310579,1,2016-01-22 11:11:14,2016-01-22 11:37:41,1,-74.00289154052734,40.74477767944336,-73.96363830566406,40.76577758789063,N,1587
id3783123,2,2016-01-25 17:06:05,2016-01-25 17:32:20,5,-73.87091064453125,40.77381896972656,-73.94096374511719,40.81591033935547,N,1575
id1979413,2,2016-06-26 18:35:51,2016-06-26 18:46:21,5,-74.00550079345702,40.709388732910156,-73.98052215576173,40.7217903137207,N,630
id0567555,2,2016-01-13 22:37:39,2016-01-13 22:53:45,3,-73.9788818359375,40.72396087646485,-73.9420623779297,40.79539108276367,N,966
id2034134,1,2016-01-26 10:10:07,2016-01-26 10:18:40,1,-74.0062026977539,40.734130859375,-73.99443054199219,40.73639678955078,N,513
id3152592,2,2016-02-25 12:25:30,2016-02-25 12:30:11,2,-73.98873901367188,40.75185775756836,-73.98373413085938,40.75286102294922,N,281
id0856966,2,2016-04-25 10:50:04,2016-04-25 11:04:37,1,-73.99030303955078,40.7567138671875,-73.95669555664062,40.76800537109375,N,873
id2235544,1,2016-01-12 21:53:05,2016-01-12 21:57:01,1,-73.94441223144531,40.7147331237793,-73.94482421875,40.7255859375,N,236
id1623771,2,2016-03-10 11:33:42,2016-03-10 11:51:11,1,-74.00092315673827,40.73185348510742,-73.98172760009766,40.74945068359375,N,1049
id3234283,2,2016-03-21 07:38:45,2016-03-21 07:43:37,1,-73.94727325439453,40.7799186706543,-73.95586395263672,40.77961349487305,N,292
id1559226,2,2016-06-04 16:50:24,2016-06-04 17:11:57,1,-74.01575469970702,40.71088409423828,-73.97891998291014,40.75048828125,N,1293
id0761430,2,2016-06-05 21:12:30,2016-06-05 21:19:20,2,-73.98609924316406,40.76210021972656,-73.96864318847656,40.75600051879883,N,410
id1174904,2,2016-02-20 21:20:40,2016-02-20 21:23:19,5,-73.97141265869139,40.75091171264648,-73.97669219970702,40.74375915527344,N,159
id2357219,2,2016-06-08 21:29:57,2016-06-08 21:48:45,1,-73.98532104492188,40.75802612304688,-74.01719665527344,40.711570739746094,N,1128
id2560160,2,2016-02-14 10:59:09,2016-02-14 11:06:03,1,-73.9916763305664,40.73782730102539,-73.97969055175781,40.76088333129883,N,414
id0244490,2,2016-03-12 09:04:16,2016-03-12 09:26:15,1,-73.98551177978516,40.76023864746094,-74.011474609375,40.71468353271485,N,1319
id0476703,1,2016-03-01 16:31:02,2016-03-01 16:42:23,1,-73.9522705078125,40.82420349121094,-73.93804168701173,40.855506896972656,N,681
id0205616,2,2016-06-20 21:03:07,2016-06-20 21:06:03,1,-73.95951080322266,40.78268814086913,-73.96879577636719,40.7700424194336,N,176
id0015649,2,2016-01-22 23:11:19,2016-01-22 23:21:06,2,-73.97834014892578,40.74544143676758,-73.98726654052734,40.755672454833984,N,587
id1622754,2,2016-02-01 20:46:25,2016-02-01 21:20:55,1,-73.98249816894531,40.74781036376953,-74.00965881347656,40.707855224609375,N,2070
id3523588,1,2016-06-13 20:56:29,2016-06-13 21:11:50,1,-73.78362274169923,40.64864730834961,-73.8487319946289,40.738868713378906,N,921
id0477521,1,2016-02-19 04:03:38,2016-02-19 04:12:42,1,-74.00643157958984,40.733543395996094,-73.97808837890625,40.736488342285156,N,544
id0132454,2,2016-05-09 14:08:02,2016-05-09 14:30:42,1,-73.97605895996094,40.74472427368164,-74.00978088378906,40.72232055664063,N,1360
id0331003,2,2016-04-15 07:38:09,2016-04-15 07:41:22,1,-73.9638671875,40.773738861083984,-73.95649719238281,40.78403091430664,N,193
id1381183,1,2016-02-17 07:30:21,2016-02-17 07:38:24,1,-73.96463012695312,40.769718170166016,-73.94686889648438,40.7719841003418,N,483
id3757027,2,2016-06-05 22:54:49,2016-06-05 23:06:04,1,-73.97545623779298,40.75255966186523,-74.010498046875,40.70457077026367,N,675
id3843842,2,2016-06-28 23:31:21,2016-06-28 23:46:11,1,-73.98146820068358,40.77880096435547,-73.9405517578125,40.81439971923828,N,890
id1937195,1,2016-06-16 08:21:41,2016-06-16 08:44:28,1,-74.0094223022461,40.71282196044922,-73.9813461303711,40.75381088256836,N,1367
id1111113,2,2016-02-01 14:47:10,2016-02-01 15:18:57,1,-74.00392150878906,40.74222183227539,-73.95729064941406,40.80521011352539,N,1907
id2463093,2,2016-01-17 00:55:08,2016-01-17 01:13:36,1,-74.00035095214845,40.73011016845703,-73.9781494140625,40.78047180175781,N,1108
id3514394,2,2016-03-31 12:06:41,2016-03-31 12:16:01,1,-73.96936798095702,40.763267517089844,-73.95220184326173,40.78472900390625,N,560
id0736521,1,2016-04-16 01:23:19,2016-04-16 01:29:16,2,-73.95697784423827,40.714599609375,-73.95363616943358,40.72888565063477,N,357
id0153673,2,2016-05-25 08:00:03,2016-05-25 08:10:07,6,-74.0078582763672,40.70529556274415,-74.01348114013672,40.71526336669922,N,604
id0412621,1,2016-04-09 20:41:09,2016-04-09 20:57:42,1,-73.97929382324219,40.763755798339844,-73.98857879638672,40.731269836425774,N,993
id2084158,1,2016-03-08 11:54:17,2016-03-08 12:12:41,1,-73.98512268066406,40.7417221069336,-74.01547241210938,40.71150588989258,N,1104
id0366084,2,2016-05-08 00:44:07,2016-05-08 00:50:42,1,-73.9933090209961,40.75019073486328,-74.00499725341797,40.74222946166992,N,395
id3823253,2,2016-05-31 13:40:11,2016-05-31 13:53:30,1,-73.95748138427734,40.761531829833984,-73.8705825805664,40.77388000488281,N,799
id2187774,2,2016-05-19 18:01:33,2016-05-19 18:32:43,3,-74.00300598144531,40.70824813842773,-73.95919036865234,40.72071075439453,N,1870
id0564872,2,2016-01-20 19:23:52,2016-01-20 19:53:22,2,-73.99266815185547,40.75408935546875,-73.97318267822266,40.693260192871094,N,1770
id2352567,1,2016-04-12 20:44:03,2016-04-12 20:58:29,1,-73.97826385498048,40.76287841796875,-73.96569061279298,40.800682067871094,N,866
id0554991,1,2016-06-29 19:57:51,2016-06-29 20:08:17,1,-73.98294830322266,40.76791763305664,-73.96599578857422,40.76850128173828,N,626
id2569084,1,2016-02-05 19:31:09,2016-02-05 19:39:43,1,-73.98243713378906,40.74031448364258,-73.96036529541014,40.761810302734375,N,514
id2807512,2,2016-06-30 16:32:09,2016-06-30 17:09:35,5,-73.97730255126955,40.753761291503906,-74.00682067871094,40.73099136352539,N,2246
id1518507,1,2016-04-21 18:57:59,2016-04-21 19:19:40,1,-74.0051498413086,40.75140380859375,-73.9677734375,40.76601028442383,N,1301
id2305320,2,2016-03-03 21:41:01,2016-03-03 21:49:12,1,-73.99759674072266,40.75637817382813,-73.98928070068358,40.74551010131836,N,491
id3823668,2,2016-04-25 15:59:02,2016-04-25 16:03:18,3,-73.94998931884766,40.78974914550781,-73.93876647949219,40.80474853515625,N,256
id0037351,2,2016-06-08 19:16:48,2016-06-08 19:42:49,1,-73.95353698730467,40.76675033569336,-73.9951171875,40.74398040771485,N,1561
id0573653,1,2016-04-20 18:18:08,2016-04-20 18:36:01,1,-73.95580291748048,40.764007568359375,-73.9753646850586,40.7523307800293,N,1073
id1388849,2,2016-05-08 11:28:06,2016-05-08 11:53:05,1,-73.99340057373048,40.74971008300781,-73.99815368652342,40.72013854980469,N,1499
id1000147,2,2016-06-10 15:55:33,2016-06-10 15:59:22,1,-73.99736022949219,40.74676132202149,-73.99447631835938,40.747520446777344,N,229
id3033963,2,2016-01-12 00:29:11,2016-01-12 00:44:44,1,-73.93795013427734,40.81254959106445,-73.9960708618164,40.76395034790039,N,933
id3164647,1,2016-03-09 10:40:15,2016-03-09 10:48:12,2,-73.99166870117188,40.7496337890625,-73.97727203369139,40.75069046020508,N,477
id3177384,2,2016-06-13 18:15:52,2016-06-13 18:26:38,6,-73.97042846679686,40.74913024902344,-73.98857116699219,40.7486686706543,N,646
id2553221,1,2016-02-16 23:05:23,2016-02-16 23:21:52,2,-73.99422454833984,40.72642517089844,-73.964111328125,40.773658752441406,N,989
id1904594,1,2016-02-04 12:25:00,2016-02-04 12:35:19,4,-73.99105834960938,40.755531311035156,-73.98719787597656,40.759254455566406,N,619
id1054281,2,2016-01-10 13:42:59,2016-01-10 13:53:52,1,-73.99123382568358,40.75000762939453,-73.98770141601562,40.76012420654297,N,653
id3763686,2,2016-05-22 11:48:15,2016-05-22 12:05:21,1,-73.98759460449219,40.72161865234375,-73.96612548828125,40.76199340820313,N,1026
id1696276,1,2016-01-05 18:59:47,2016-01-05 19:10:29,3,-73.97223663330078,40.75955200195313,-73.95347595214845,40.77701187133789,N,642
id3908859,1,2016-03-05 00:01:24,2016-03-05 00:18:07,2,-73.96385955810547,40.76134490966797,-73.90904235839844,40.77166366577149,N,1003
id1819147,2,2016-01-08 15:32:39,2016-01-08 15:42:49,1,-73.98553466796875,40.76783752441406,-73.99898529052734,40.753700256347656,N,610
id3454179,1,2016-02-29 10:38:48,2016-02-29 11:10:33,1,-73.8635482788086,40.76980972290039,-73.97293090820312,40.74921417236328,N,1905
id0350661,1,2016-05-22 00:30:12,2016-05-22 01:02:04,2,-73.94990539550781,40.780704498291016,-74.00527954101562,40.733341217041016,N,1912
id2426559,1,2016-02-15 19:01:21,2016-02-15 19:13:05,2,-74.00588226318358,40.735877990722656,-73.99964141845702,40.72350311279297,N,704
id1132903,1,2016-05-11 11:15:39,2016-05-11 11:48:35,1,-73.9602279663086,40.78125381469727,-73.97559356689453,40.758548736572266,N,1976
id2920235,2,2016-06-05 01:00:29,2016-06-05 01:08:58,1,-74.00586700439453,40.74011993408203,-74.00402069091797,40.720890045166016,N,509
id2171557,2,2016-03-13 14:48:46,2016-03-13 15:01:05,4,-73.960693359375,40.77249145507813,-73.98481750488281,40.73649978637695,N,739
id2826811,2,2016-04-10 21:52:18,2016-04-10 22:02:53,1,-73.98215484619139,40.73186111450195,-73.95155334472656,40.77097702026367,N,635
id1929994,1,2016-05-26 11:46:48,2016-05-26 11:55:32,1,-73.96717834472656,40.75591659545898,-73.95919799804686,40.763431549072266,N,524
id3614343,1,2016-06-16 23:42:22,2016-06-16 23:47:34,1,-73.98519897460938,40.747779846191406,-73.97904968261719,40.74126434326172,N,312
id0245800,2,2016-05-12 16:58:51,2016-05-12 17:23:41,5,-73.9744415283203,40.77802658081055,-73.98638153076173,40.753509521484375,N,1490
id1212273,1,2016-02-14 17:34:48,2016-02-14 17:40:34,2,-73.98117065429686,40.7208366394043,-73.98616790771484,40.73017883300781,N,346
id3404596,2,2016-03-02 08:56:29,2016-03-02 09:05:46,6,-73.98925018310547,40.75625991821289,-73.97212982177734,40.76340866088867,N,557
id3171288,2,2016-03-20 20:31:32,2016-03-20 20:33:04,1,-73.98486328125,40.73255157470703,-73.98889923095702,40.726951599121094,N,92
id2816240,1,2016-04-17 08:03:20,2016-04-17 08:17:04,1,-73.96957397460938,40.7978630065918,-73.99505615234375,40.74985885620117,N,824
id3505430,1,2016-06-23 20:29:55,2016-06-23 20:38:57,1,-73.9910430908203,40.75053787231445,-74.00421905517578,40.72087860107422,N,542
id0937319,1,2016-02-09 23:27:59,2016-02-09 23:30:18,1,-73.96277618408203,40.77549362182617,-73.95108795166014,40.78605651855469,N,139
id1354053,1,2016-04-01 16:30:42,2016-04-01 16:33:12,2,-73.98716735839844,40.7210807800293,-73.98251342773438,40.71963119506836,N,150
id3552614,1,2016-02-26 19:05:04,2016-02-26 19:21:06,1,-73.99192047119139,40.76460647583008,-73.95440673828125,40.76729202270508,N,962
id0194083,2,2016-05-22 21:42:04,2016-05-22 22:00:50,4,-73.99011993408203,40.714168548583984,-74.00631713867188,40.73366928100585,N,1126
id3522352,1,2016-03-16 00:24:02,2016-03-16 00:34:48,1,-74.00135040283203,40.73127365112305,-73.9807357788086,40.77085876464844,N,646
id1951436,2,2016-06-06 20:02:51,2016-06-06 20:27:37,2,-74.00760650634766,40.71268844604492,-73.94969940185547,40.67868041992188,N,1486
id2611097,2,2016-05-27 14:35:42,2016-05-27 15:04:46,1,-73.95526123046875,40.768741607666016,-73.98822784423827,40.74747085571289,N,1744
id2623219,1,2016-06-17 08:38:56,2016-06-17 08:50:27,1,-73.98251342773438,40.762519836425774,-73.98192596435547,40.76771926879883,N,691
id3617577,2,2016-03-26 18:27:52,2016-03-26 18:33:53,5,-73.95482635498048,40.7674217224121,-73.96992492675781,40.76230239868164,N,361
id0808984,2,2016-04-26 19:52:52,2016-04-26 20:02:02,1,-73.96781158447266,40.762859344482415,-73.97660064697266,40.78233337402344,N,550
id3499387,1,2016-01-25 19:45:12,2016-01-25 19:54:52,1,-73.7867202758789,40.64704132080078,-73.7867202758789,40.64704132080078,N,580
id0265651,1,2016-06-22 16:46:14,2016-06-22 16:49:58,2,-73.98622131347656,40.747108459472656,-73.99101257324219,40.739646911621094,N,224
id0633954,1,2016-04-06 18:10:09,2016-04-06 18:42:34,1,-73.96748352050781,40.7626838684082,-74.0093765258789,40.746673583984375,N,1945
id1046492,2,2016-06-30 16:44:29,2016-06-30 16:53:16,2,-73.9551773071289,40.7830810546875,-73.96916198730467,40.7935791015625,N,527
id3401416,2,2016-02-14 08:39:39,2016-02-14 08:49:29,1,-73.96941375732422,40.76269912719727,-73.9943618774414,40.73215103149415,N,590
id1213658,2,2016-05-31 21:15:06,2016-05-31 21:20:19,1,-73.98049163818358,40.75102615356445,-73.9720230102539,40.76279067993164,N,313
id0080798,2,2016-06-20 20:16:44,2016-06-20 20:26:09,1,-74.01513671875,40.71418762207031,-73.97539520263672,40.71761322021485,N,565
id2403400,2,2016-04-13 11:27:18,2016-04-13 11:33:39,2,-73.96258544921875,40.767173767089844,-73.954833984375,40.78003692626953,N,381
id3107458,1,2016-06-23 00:09:36,2016-06-23 00:15:01,1,-74.00139617919923,40.730934143066406,-73.99401092529298,40.74622344970703,N,325
id2833082,1,2016-06-14 09:03:49,2016-06-14 09:49:32,1,-73.99258422851562,40.7372932434082,-73.77676391601562,40.644832611083984,N,2743
id2584444,1,2016-04-09 18:03:15,2016-04-09 18:11:41,2,-73.95564270019531,40.80929183959961,-73.97240447998048,40.78634643554688,N,506
id2523325,2,2016-05-25 13:42:28,2016-05-25 13:46:59,1,-73.97390747070312,40.79389953613281,-73.96676635742188,40.78908157348633,N,271
id3658881,2,2016-02-23 12:16:42,2016-02-23 12:51:31,2,-73.8626937866211,40.76898956298828,-73.9886703491211,40.6936912536621,N,2089
id3084276,2,2016-03-18 19:48:09,2016-03-18 19:52:56,6,-73.97726440429686,40.76434326171875,-73.98226165771484,40.774269104003906,N,287
id1600477,1,2016-05-22 21:58:20,2016-05-22 22:11:50,1,-73.93580627441406,40.84997177124024,-73.92355346679686,40.8469352722168,N,810
id1890300,2,2016-01-13 17:57:24,2016-01-13 18:07:29,1,-74.00453186035155,40.73331069946289,-74.0077896118164,40.70304870605469,N,605
id0757676,1,2016-05-25 08:45:45,2016-05-25 08:49:05,1,-73.9559097290039,40.78788375854492,-73.95803833007811,40.78230667114258,N,200
id1818483,1,2016-05-11 00:42:26,2016-05-11 00:49:27,1,-73.98703765869139,40.73922348022461,-73.9776840209961,40.72575759887695,N,421
id2652837,1,2016-04-19 16:47:51,2016-04-19 16:54:46,3,-74.0057144165039,40.73673629760742,-74.00267028808594,40.74872589111328,N,415
id1456458,2,2016-01-15 18:42:36,2016-01-15 18:49:06,1,-73.95014190673827,40.822021484375,-73.94994354248048,40.807960510253906,N,390
id2704068,2,2016-03-05 23:39:44,2016-03-06 00:05:47,1,-73.97235870361328,40.765220642089844,-73.95523834228516,40.72008895874024,N,1563
id3955115,2,2016-03-24 17:03:20,2016-03-24 17:08:38,1,-73.9626693725586,40.769718170166016,-73.96259307861328,40.76485824584961,N,318
id0635524,2,2016-04-04 14:09:05,2016-04-04 14:33:20,1,-73.99176788330078,40.74917984008789,-73.96842193603516,40.760719299316406,N,1455
id0711116,2,2016-01-17 22:47:02,2016-01-17 22:50:09,5,-73.98677825927734,40.72119140625,-73.98133850097656,40.72898864746094,N,187
id1948930,2,2016-04-23 18:10:51,2016-04-23 18:15:03,1,-73.94996643066406,40.771240234375,-73.96170043945312,40.77029037475585,N,252
id3480123,1,2016-01-26 17:22:28,2016-01-26 17:50:27,1,-73.9869155883789,40.75881958007813,-73.9730224609375,40.76487731933594,N,1679
id2072841,2,2016-06-07 10:20:58,2016-06-07 10:43:56,1,-73.97927856445312,40.76248168945313,-73.99159240722656,40.75027847290039,N,1378
id3633511,1,2016-05-09 23:05:32,2016-05-09 23:17:00,1,-73.95641326904298,40.7713279724121,-73.97956848144531,40.73305892944336,N,688
id2827889,1,2016-03-19 19:07:20,2016-03-19 19:31:07,2,-73.99480438232422,40.729488372802734,-73.98418426513672,40.76314926147461,N,1427
id0556653,2,2016-05-30 13:33:07,2016-05-30 13:41:03,2,-74.00074768066406,40.71828079223633,-73.9961395263672,40.69094848632813,N,476
id0318778,1,2016-02-17 00:07:44,2016-02-17 00:50:30,1,-73.78238677978516,40.64451217651367,-73.98204803466798,40.77195739746094,N,2566
id1922478,2,2016-04-05 13:18:31,2016-04-05 13:25:48,1,-73.9544448852539,40.82122039794922,-73.95278930664062,40.810791015625,N,437
id1340693,1,2016-01-08 11:54:41,2016-01-08 11:58:10,1,-73.98497009277344,40.77424240112305,-73.98043060302734,40.78036880493164,N,209
id0461973,2,2016-02-11 12:08:38,2016-02-11 12:46:54,1,-73.98892211914062,40.736831665039055,-73.9826889038086,40.77692031860352,N,2296
id1374613,1,2016-04-20 21:31:30,2016-04-20 21:53:25,1,-73.99771881103516,40.740989685058594,-73.95623016357422,40.78447723388672,N,1315
id0620947,1,2016-06-04 17:36:32,2016-06-04 17:46:16,2,-73.95521545410156,40.78585433959961,-73.95439147949219,40.8009033203125,N,584
id0871223,1,2016-03-14 07:55:32,2016-03-14 08:08:48,1,-73.95388793945312,40.76695251464844,-73.95384979248048,40.78788375854492,N,796
id3631567,1,2016-05-29 01:20:07,2016-05-29 01:41:39,2,-73.9823989868164,40.77691650390625,-73.93868255615234,40.83374786376953,N,1292
id0931156,1,2016-06-21 08:22:21,2016-06-21 08:36:16,1,-73.98651123046875,40.66110229492188,-73.97057342529298,40.67243576049805,N,835
id3307673,2,2016-03-22 06:31:31,2016-03-22 06:37:09,5,-73.97982025146483,40.740699768066406,-73.99205780029298,40.74924850463867,N,338
id1203658,2,2016-05-21 14:26:38,2016-05-21 14:45:43,1,-74.00919342041014,40.71334838867188,-74.00447082519531,40.74156188964844,N,1145
id2695306,1,2016-05-01 02:12:19,2016-05-01 02:15:53,1,-73.98111724853516,40.74442672729492,-73.97569274902342,40.7513542175293,N,214
id0825711,2,2016-06-27 22:39:35,2016-06-27 22:52:47,1,-73.9486312866211,40.781517028808594,-73.97322845458984,40.783538818359375,N,792
id0606164,1,2016-03-27 20:05:31,2016-03-27 20:32:58,1,-73.97810363769531,40.75227737426758,-73.99358367919923,40.69612884521485,N,1647
id0047550,1,2016-05-17 17:10:50,2016-05-17 17:33:07,1,-73.97681427001955,40.750450134277344,-73.98544311523438,40.76333236694336,N,1337
id3770788,2,2016-03-18 19:52:22,2016-03-18 19:56:33,1,-73.96338653564453,40.757957458496094,-73.95326232910156,40.77159881591797,N,251
id0767781,1,2016-05-09 07:19:05,2016-05-09 07:28:54,1,-74.0002212524414,40.732818603515625,-73.98503875732422,40.7602767944336,N,589
id1179349,1,2016-04-11 09:31:27,2016-04-11 09:47:43,2,-73.9716796875,40.75541687011719,-73.9871826171875,40.7603874206543,N,976
id0560934,1,2016-06-13 14:32:01,2016-06-13 15:04:40,1,-73.87069702148438,40.773597717285156,-73.97478485107422,40.752140045166016,N,1959
id0972813,2,2016-06-10 09:22:52,2016-06-10 09:45:43,1,-73.97766876220702,40.75217056274415,-73.87104034423827,40.77405166625977,N,1371
id1201454,2,2016-01-03 12:20:24,2016-01-03 12:23:23,1,-73.97238922119139,40.745262145996094,-73.96340942382812,40.75749588012695,N,179
id0744544,1,2016-01-22 22:44:56,2016-01-22 22:54:52,1,-73.98683929443358,40.76094818115234,-73.95900726318358,40.76381301879883,N,596
id0923913,2,2016-06-03 16:22:45,2016-06-03 16:33:46,1,-73.9814224243164,40.76826858520508,-73.98104095458984,40.78215026855469,N,661
id1761032,1,2016-04-22 09:11:12,2016-04-22 09:44:58,1,-73.94471740722656,40.77927017211913,-73.98000335693358,40.74581146240234,N,2026
id1554407,2,2016-01-20 18:32:18,2016-01-20 18:47:40,2,-73.99666595458984,40.74272537231445,-73.98530578613281,40.7283935546875,N,922
id2438420,1,2016-04-21 18:59:28,2016-04-21 19:05:37,1,-73.9662551879883,40.754066467285156,-73.95730590820312,40.768497467041016,N,369
